03/07-15:50:01.819752 ,1,716,13,"INFO TELNET access",TCP,172.16.115.20,23,202.77.162.213,47496,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x51,***AP***,0xAFDD4C62,0x81596B5,,0x2798,255,0,47632,67,68608,,,,
03/07-15:50:02.146207 ,1,610,5,"RSERVICES rsh root",TCP,172.16.115.20,1023,202.77.162.213,514,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x8B,***AP***,0xAFDF501E,0xF4A1E8F7,,0x2238,255,0,47651,125,128000,,,,
03/07-15:50:02.346137 ,1,610,5,"RSERVICES rsh root",TCP,172.16.115.20,1022,202.77.162.213,514,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x7D,***AP***,0xAFE1077B,0x3A75233E,,0x2238,255,0,47658,111,113664,,,,
03/07-15:50:03.746198 ,1,610,5,"RSERVICES rsh root",TCP,172.16.115.20,1022,202.77.162.213,514,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x8B,***AP***,0xAFE43AFA,0x3A77BB65,,0x2238,255,0,47688,125,128000,,,,
03/07-15:50:04.746124 ,1,610,5,"RSERVICES rsh root",TCP,172.16.115.20,1021,202.77.162.213,514,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x7D,***AP***,0xAFE6686D,0xF2F37EA2,,0x2238,255,0,47695,111,113664,,,,
03/07-15:50:21.064056 ,1,716,13,"INFO TELNET access",TCP,172.16.112.10,23,202.77.162.213,47502,08:00:20:83:4A:82,00:10:5A:9C:B2:8E,0x45,***AP***,0xADC2C27D,0x881AFAC,,0x2238,255,0,370,55,56320,,,,
03/07-15:50:21.344974 ,1,610,5,"RSERVICES rsh root",TCP,172.16.112.10,1023,202.77.162.213,514,08:00:20:83:4A:82,00:10:5A:9C:B2:8E,0x8B,***AP***,0xADC6CEB3,0x910F41D8,,0x2238,255,0,388,125,128000,,,,
03/07-15:50:21.544941 ,1,610,5,"RSERVICES rsh root",TCP,172.16.112.10,1022,202.77.162.213,514,08:00:20:83:4A:82,00:10:5A:9C:B2:8E,0x7D,***AP***,0xADC86C92,0x50EE7956,,0x2238,255,0,396,111,113664,,,,
03/07-15:50:37.923074 ,1,716,13,"INFO TELNET access",TCP,172.16.112.50,23,202.77.162.213,47512,08:00:20:89:A5:9F,00:10:5A:9C:B2:8E,0x45,***AP***,0xB3180456,0x8DCB11F,,0x2238,255,0,49192,55,56320,,,,
03/07-15:50:38.344016 ,1,610,5,"RSERVICES rsh root",TCP,172.16.112.50,1023,202.77.162.213,514,08:00:20:89:A5:9F,00:10:5A:9C:B2:8E,0x8B,***AP***,0xB31AC496,0x74316F71,,0x2238,255,0,49210,125,128000,,,,
03/07-15:50:38.543963 ,1,610,5,"RSERVICES rsh root",TCP,172.16.112.50,1023,202.77.162.213,514,08:00:20:89:A5:9F,00:10:5A:9C:B2:8E,0x7D,***AP***,0xB31B813E,0x74362E2A,,0x2238,255,0,49216,111,113664,,,,
