03/07-15:33:10.611612 ,1,585,7,"RPC portmap sadmind request UDP",UDP,202.77.162.213,60249,172.16.115.20,111,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x62,,,,,,64,0,59039,84,86016,,,,
03/07-15:33:10.621429 ,1,2256,3,"RPC sadmind query with root credentials attempt UDP",UDP,202.77.162.213,60251,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59041,1440,163860,,,,
03/07-15:33:10.621429 ,1,1911,11,"RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt",UDP,202.77.162.213,60251,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59041,1440,163860,,,,
03/07-15:33:12.642958 ,1,585,7,"RPC portmap sadmind request UDP",UDP,202.77.162.213,60253,172.16.115.20,111,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x62,,,,,,64,0,59110,84,86016,,,,
03/07-15:33:12.652687 ,1,2256,3,"RPC sadmind query with root credentials attempt UDP",UDP,202.77.162.213,60255,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59113,1440,163860,,,,
03/07-15:33:12.652687 ,1,1911,11,"RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt",UDP,202.77.162.213,60255,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59113,1440,163860,,,,
03/07-15:33:14.728748 ,1,716,13,"INFO TELNET access",TCP,172.16.115.20,23,202.77.162.213,46956,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x51,***AP***,0xA8583D03,0xF49FB562,,0x2798,255,0,19564,67,68608,,,,
03/07-15:33:18.830935 ,1,1251,6,"INFO TELNET Bad Login",TCP,172.16.115.20,23,202.77.162.213,46956,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x53,***AP***,0xA8583D5E,0xF49FB58C,,0x2798,255,0,19572,69,70656,,,,
03/07-15:33:18.830935 ,1,718,9,"INFO TELNET login incorrect",TCP,172.16.115.20,23,202.77.162.213,46956,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x53,***AP***,0xA8583D5E,0xF49FB58C,,0x2798,255,0,19572,69,70656,,,,
03/07-15:33:18.875888 ,1,585,7,"RPC portmap sadmind request UDP",UDP,202.77.162.213,60267,172.16.115.20,111,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x62,,,,,,64,0,59293,84,86016,,,,
03/07-15:33:18.885651 ,1,2256,3,"RPC sadmind query with root credentials attempt UDP",UDP,202.77.162.213,60269,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59296,1440,163860,,,,
03/07-15:33:18.885651 ,1,1911,11,"RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt",UDP,202.77.162.213,60269,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59296,1440,163860,,,,
03/07-15:33:20.913357 ,1,585,7,"RPC portmap sadmind request UDP",UDP,202.77.162.213,60274,172.16.115.20,111,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x62,,,,,,64,0,59367,84,86016,,,,
03/07-15:33:20.923039 ,1,2256,3,"RPC sadmind query with root credentials attempt UDP",UDP,202.77.162.213,60276,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59369,1440,163860,,,,
03/07-15:33:20.923039 ,1,1911,11,"RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt",UDP,202.77.162.213,60276,172.16.115.20,32773,00:10:5A:9C:B2:8E,08:00:20:89:BA:28,0x5AE,,,,,,64,0,59369,1440,163860,,,,
03/07-15:33:23.011892 ,1,716,13,"INFO TELNET access",TCP,172.16.115.20,23,202.77.162.213,46958,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x51,***AP***,0xA869AA30,0xF4C5A167,,0x2798,255,0,19579,67,68608,,,,
03/07-15:33:27.111103 ,1,1251,6,"INFO TELNET Bad Login",TCP,172.16.115.20,23,202.77.162.213,46958,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x53,***AP***,0xA869AA8B,0xF4C5A191,,0x2798,255,0,19587,69,70656,,,,
03/07-15:33:27.111103 ,1,718,9,"INFO TELNET login incorrect",TCP,172.16.115.20,23,202.77.162.213,46958,08:00:20:89:BA:28,00:10:5A:9C:B2:8E,0x53,***AP***,0xA869AA8B,0xF4C5A191,,0x2798,255,0,19587,69,70656,,,,
